transit_bool,nopets_bool,nosmok_bool,host_about_bool,fewdays_response_time,1day_response_time,1hour_response_time,fewhours_response_time,host_response_rate,host_identity_verified,is_location_exact,Wheelchair_bool,TV_bool,Hair Dryer_bool,24-Hour_Check-in_bool,Doorman_bool,Kitchen_bool,Smoke_Detector_bool,Clothes_Dryer_bool,Pets_live_in_flat_bool,Free_Parking_bool,Heating_bool,Wireless_Internet_bool,AC_bool,security_deposit,cleaning_fee,instant_bookable,super_strict_canc,moderate_cancellation,strict_cancellation,flexible_cancellation,require_guest_profile_picture,require_guest_phone_verification,output
False,False,False,True,False,False,True,False,0.9,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False,0.43956043956043955
True,False,False,True,False,False,True,False,0.9,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False,2.197802197802198
True,True,True,True,False,False,True,False,0.9,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.21052631578947367,0.4,False,False,True,False,False,False,False,15.501754385964912
True,False,False,True,False,False,False,True,0.9,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False,14.314606741573034
False,False,False,True,False,False,False,True,0.9,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,0.5263157894736842,0.16666666666666669,False,False,False,True,False,False,False,2.197802197802198
True,True,True,True,False,False,False,True,0.9,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,0.0,0.2,False,False,False,True,False,False,False,8.19718309859155
True,False,True,True,False,False,False,True,0.9,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False,21.20731707317073
True,False,True,True,False,False,False,True,0.9,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,0.002105263157894737,0.8333333333333334,False,False,False,True,False,False,False,6.573426573426573
False,False,False,False,False,False,False,True,0.9,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False,0.9493670886075949
False,False,False,False,False,False,False,True,0.9,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False,2.903225806451613
False,False,False,False,False,False,False,True,0.9,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False,2.3157894736842106
True,False,False,True,False,False,False,True,0.9,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,0.7894736842105263,0.23333333333333334,False,False,False,True,False,False,False,2.028169014084507
False,False,False,True,False,False,False,True,0.9,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,0.0,0.09666666666666668,False,False,False,True,False,False,False,9.3
False,False,False,True,False,False,False,True,0.9,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,0.0,0.03333333333333333,False,False,True,False,False,False,False,11.11111111111111
True,False,False,True,False,False,False,True,0.9,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,0.0,0.0,False,False,False,True,False,False,False,88.46153846153847
False,False,False,True,False,True,False,False,0.9,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,0.0,0.0,False,False,False,False,True,False,False,16.45689655172414
True,False,False,True,False,False,False,True,0.9,True,True,False,False,False,False,False,True,True,False,False,False,True,True,False,0.10526315789473684,0.06666666666666667,True,False,False,True,False,False,True,26.063694267515924
True,True,True,False,False,False,False,True,0.9,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,0.0,0.25,False,False,True,False,False,False,False,0.7017543859649122
True,False,False,True,False,False,False,True,0.9,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False,1.0191780821917809
True,False,True,False,False,False,False,True,0.9,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.5,False,False,True,False,False,False,False,21.968503937007874
True,True,True,False,False,True,False,False,0.9,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.33333333333333337,False,False,False,True,False,False,False,1.1799410029498525
True,False,False,True,False,False,False,True,0.9,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,0.0,0.23333333333333334,False,False,True,False,False,False,False,4.684931506849315
True,False,True,False,False,False,False,True,0.9,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False,65.625
True,False,True,False,False,False,False,True,0.9,True,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,True,False,False,False,1.9047619047619047
True,False,False,True,False,False,False,True,0.9,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.09999999999999999,0.08333333333333334,False,False,False,True,False,False,False,5.738738738738738
True,False,False,False,False,False,False,True,0.9,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.2,False,False,True,False,False,False,False,1.7167381974248928
True,False,True,False,False,False,False,True,0.9,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,0.0,0.0,True,False,False,True,False,False,False,9.649006622516556
True,True,True,True,False,False,False,True,0.9,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False,11.377659574468085
False,False,False,True,False,True,False,False,0.9,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,0.0,0.03333333333333333,False,False,False,False,True,False,False,20.64516129032258
True,True,False,True,False,True,False,False,0.9,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.26666666666666666,False,False,True,False,False,False,False,5.70873786407767
True,False,True,True,False,True,False,False,0.9,True,True,False,True,False,True,False,True,True,False,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False,4.2105263157894735
True,False,False,True,False,True,False,False,0.9,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.13333333333333333,False,False,False,True,False,False,False,204.1875
True,False,True,True,False,True,False,False,0.9,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,0.0,0.06666666666666667,False,False,False,True,False,False,False,12.698181818181817
True,False,True,False,False,True,False,False,0.9,False,True,False,True,True,False,False,True,False,True,False,False,True,True,True,0.0,0.03333333333333333,False,False,False,False,True,False,False,55.74193548387097
True,False,True,False,False,False,False,True,0.9,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,0.0,0.16666666666666669,False,False,False,True,False,False,False,1.9920318725099602
True,False,True,True,False,False,False,True,0.9,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,0.0,0.0,False,False,True,False,False,True,True,21.235521235521237
False,False,False,False,False,False,False,True,0.9,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.11333333333333334,False,False,False,False,True,False,False,6.923076923076923
False,True,True,True,False,True,False,False,0.9,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.06666666666666667,True,False,True,False,False,False,False,44.58529411764706
True,True,True,False,False,True,False,False,0.9,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,0.0010526315789473684,0.0,False,False,False,True,False,False,False,2.94
True,False,True,True,False,False,False,True,0.9,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.16666666666666669,False,False,False,True,False,False,False,12.289156626506024
False,False,False,True,False,False,False,True,0.9,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,0.0,0.05,False,False,False,False,True,False,False,4.656
True,False,True,True,False,True,False,False,0.9,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,0.0,0.06666666666666667,False,False,False,True,False,False,False,39.08955223880597
True,False,True,True,False,False,False,True,0.9,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.16666666666666669,False,False,True,False,False,False,False,3.608294930875576
False,False,False,True,False,True,False,False,0.9,False,True,False,True,True,False,False,True,True,True,False,False,False,True,True,0.0,0.0,False,False,False,False,True,False,False,0.0
False,False,True,True,False,True,False,False,0.9,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,0.5263157894736842,0.33333333333333337,False,False,True,False,False,True,True,11.632047477744807
True,True,True,False,False,True,False,False,0.9,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.21052631578947367,0.16666666666666669,False,False,False,True,False,False,False,1.9019607843137254
False,False,True,True,False,True,False,False,0.9,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,0.0,0.1,False,False,True,False,False,False,False,4.25531914893617
True,False,True,True,False,True,False,False,0.9,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,0.10526315789473684,0.08333333333333334,False,False,True,False,False,False,False,2.0335195530726256
False,False,False,True,False,True,False,False,0.9,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,0.47368421052631576,0.16666666666666669,False,False,True,False,False,False,False,2.5
False,False,False,False,False,True,False,False,0.9,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,0.0,0.2,False,False,True,False,False,False,False,5.405405405405405
True,False,True,False,False,True,False,False,0.9,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.18000000000000002,False,False,False,True,False,False,False,1.702127659574468
True,False,True,True,False,True,False,False,0.9,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.03333333333333333,False,False,False,False,True,False,False,19.591836734693878
